customer_id,on_time_payment_count,missed_payment_count,late_payment_count,on_time_percentage
1148,38,4,1,88.37
1149,21,8,3,65.63
1150,41,6,5,78.85
1151,10,10,2,45.45
1152,11,0,5,68.75
1153,43,3,5,84.31
1154,2,1,0,66.67
1155,38,1,1,95.00
1156,46,6,5,80.70
1157,14,10,3,51.85
1158,24,8,4,66.67
1159,50,3,5,86.21
1160,42,2,4,87.50
1161,47,4,5,83.93
1162,44,8,3,80.00
1163,11,10,4,44.00
1164,10,3,4,58.82
1165,44,1,0,97.78
1166,18,9,1,64.29
1167,13,5,2,65.00
1168,22,5,5,68.75
1169,39,6,4,79.59
1170,19,5,1,76.00
1171,37,4,1,88.10
1172,22,5,2,75.86
1173,3,9,3,20.00
1174,19,1,5,76.00
1175,16,0,1,94.12
1176,18,2,3,78.26
1177,7,9,3,36.84
1178,18,9,3,60.00
1179,50,5,1,89.29
1180,10,6,1,58.82
1181,23,1,5,79.31
1182,45,0,3,93.75
1183,2,2,3,28.57
1184,39,7,3,79.59
1185,19,9,4,59.38
1186,26,8,2,72.22
1187,15,7,1,65.22
1188,12,5,2,63.16
1189,7,9,5,33.33
1190,49,1,5,89.09
1191,1,10,5,6.25
1192,42,2,4,87.50
1193,41,6,0,87.23
1194,43,0,0,100.00
1195,33,3,1,89.19
1196,19,10,5,55.88
1197,46,9,1,82.14
1198,13,3,3,68.42
1199,42,8,2,80.77
1200,10,5,2,58.82
1201,36,3,4,83.72
1202,1,3,1,20.00
1203,24,9,5,63.16
1204,5,10,2,29.41
1205,7,3,0,70.00
1206,44,4,0,91.67
1207,9,4,1,64.29
1208,31,6,1,81.58
1209,43,4,5,82.69
1210,2,9,5,12.50
1211,23,4,4,74.19
1212,27,0,3,90.00
1213,7,5,2,50.00
1214,33,1,0,97.06
1215,43,2,1,93.48
1216,36,7,5,75.00
1217,41,5,1,87.23
1218,45,1,3,91.84
1219,6,5,3,42.86
1220,45,9,3,78.95
1221,18,5,4,66.67
1222,45,0,5,90.00
1223,32,10,4,69.57
1224,34,4,3,82.93
1225,28,5,4,75.68
1226,2,7,1,20.00
1227,6,3,4,46.15
1228,8,7,3,44.44
1229,37,9,3,75.51
1230,19,3,0,86.36
1231,38,8,5,74.51
1232,10,6,3,52.63
1233,0,2,4,0.00
1234,45,3,5,84.91
1235,13,0,2,86.67
1236,18,3,0,85.71
1237,29,0,5,85.29
1238,9,8,0,52.94
1239,4,8,1,30.77
1240,43,3,4,86.00
1241,30,5,2,81.08
1242,12,9,2,52.17
1243,26,5,5,72.22
1244,41,9,1,80.39
1245,49,7,4,81.67
1246,21,2,0,91.30
1247,26,2,2,86.67
1248,39,10,5,72.22
1249,33,4,0,89.19
1250,25,0,1,96.15
1251,7,7,0,50.00
1252,5,7,0,41.67
1253,11,7,0,61.11
1254,20,5,1,76.92
1255,37,1,2,92.50
1256,38,9,0,80.85
1257,4,7,5,25.00
1258,49,1,0,98.00
1259,22,3,2,81.48
1260,38,0,1,97.44
1261,12,3,0,80.00
1262,2,7,2,18.18
1263,23,0,3,88.46
1264,6,2,1,66.67
1265,7,9,0,43.75
1266,33,6,3,78.57
1267,22,5,1,78.57
1268,28,3,5,77.78
1269,3,10,0,23.08
1270,25,4,1,83.33
1271,29,5,5,74.36
1272,8,8,4,40.00
1273,5,1,2,62.50
1274,38,8,4,76.00
1275,29,5,5,74.36
1276,21,9,1,67.74
1277,21,0,4,84.00
1278,49,2,0,96.08
1279,39,5,4,81.25
1280,38,2,1,92.68
1281,43,7,3,81.13
1282,4,9,4,23.53
1283,31,5,0,86.11
1284,20,0,5,80.00
1285,6,3,0,66.67
1286,48,6,0,88.89
1287,1,5,5,9.09
1288,24,8,1,72.73
1289,21,2,2,84.00
1290,41,6,5,78.85
1291,9,0,0,100.00
1292,21,7,4,65.63
1293,1,9,4,7.14
1294,24,8,4,66.67
1295,38,10,4,73.08
1296,4,1,0,80.00
1297,3,10,4,17.65
1298,43,6,4,81.13
1299,4,5,5,28.57
1300,50,7,2,84.75
1301,2,0,0,100.00
1302,2,10,2,14.29
1303,7,8,0,46.67
1304,12,3,0,80.00
1305,20,4,5,68.97
1306,4,1,2,57.14
1307,28,5,2,80.00
1308,36,9,0,80.00
1309,5,10,0,33.33
1310,8,2,2,66.67
1311,38,6,4,79.17
1312,42,4,3,85.71
1313,14,5,0,73.68
1314,35,5,5,77.78
1315,15,0,5,75.00
1316,41,7,3,80.39
1317,33,5,3,80.49
1318,8,3,2,61.54
1319,6,4,3,46.15
1320,9,9,0,50.00
1321,0,1,0,0.00
1322,32,8,0,80.00
1323,37,4,4,82.22
1324,12,9,0,57.14
1325,29,9,3,70.73
1326,38,1,4,88.37
1327,50,10,5,76.92
1328,18,0,4,81.82
1329,44,3,0,93.62
1330,20,2,4,76.92
1331,21,10,1,65.63
1332,40,9,2,78.43
1333,35,0,0,100.00
1334,16,6,3,64.00
1335,31,7,3,75.61
1336,11,8,2,52.38
1337,45,10,4,76.27
1338,43,5,1,87.76
1339,47,2,4,88.68
1340,22,1,0,95.65
1341,22,5,2,75.86
1342,1,0,5,16.67
1343,28,1,0,96.55
1344,27,3,5,77.14
1345,21,7,3,67.74
1346,44,7,1,84.62
1347,42,9,5,75.00
1348,36,6,2,81.82
1349,11,10,1,50.00
1350,18,1,3,81.82
1351,26,7,1,76.47
1352,4,2,3,44.44
1353,23,10,1,67.65
1354,47,5,4,83.93
1355,47,0,3,94.00
1356,9,5,5,47.37
1357,9,8,2,47.37
1358,17,7,2,65.38
1359,17,9,1,62.96
1360,35,3,1,89.74
1361,23,7,0,76.67
1362,47,4,1,90.38
1363,40,3,4,85.11
1364,35,1,4,87.50
1365,33,8,1,78.57
1366,38,7,3,79.17
1367,18,8,3,62.07
1368,46,5,0,90.20
1369,10,10,3,43.48
1370,35,9,5,71.43
1371,16,4,5,64.00
1372,0,9,3,0.00
1373,29,6,5,72.50
1374,34,1,0,97.14
1375,26,1,0,96.30
1376,3,0,2,60.00
1377,44,8,3,80.00
1378,44,5,3,84.62
1379,1,3,1,20.00
1380,42,8,2,80.77
1381,33,0,5,86.84
1382,50,2,5,87.72
1383,22,4,3,75.86
1384,30,7,1,78.95
1385,42,9,2,79.25
1386,14,1,3,77.78
1387,17,0,2,89.47
1388,13,7,4,54.17
1389,31,5,5,75.61
1390,0,3,5,0.00
1391,21,0,0,100.00
1392,10,2,5,58.82
1393,39,9,4,75.00
1394,22,4,2,78.57
1395,46,1,3,92.00
1396,31,8,5,70.45
1397,39,3,3,86.67
1398,14,10,2,53.85
1399,13,3,3,68.42
1400,12,7,1,60.00
1401,10,6,2,55.56
1402,18,9,3,60.00
1403,1,5,3,11.11
1404,35,0,4,89.74
1405,20,3,1,83.33
1406,34,8,1,79.07
1407,5,7,1,38.46
1408,8,9,0,47.06
1409,49,9,2,81.67
1410,38,3,2,88.37
1411,45,9,3,78.95
1412,11,5,1,64.71
1413,4,2,4,40.00
1414,10,4,4,55.56
1415,38,6,1,84.44
1416,20,8,4,62.50
1417,5,8,2,33.33
1418,26,5,4,74.29
1419,1,5,2,12.50
1420,46,5,3,85.19
1421,50,4,5,84.75
1422,2,5,0,28.57
1423,32,9,0,78.05
1424,3,3,1,42.86
1425,14,6,2,63.64
1426,12,6,2,60.00
1427,10,7,0,58.82
1428,49,2,3,90.74
1429,14,10,0,58.33
1430,48,7,5,80.00
1431,50,5,1,89.29
1432,45,10,2,78.95
1433,1,1,0,50.00
1434,25,4,0,86.21
1435,15,1,3,78.95
1436,47,5,5,82.46
1437,32,7,1,80.00
1438,19,1,0,95.00
1439,19,9,3,61.29
1440,31,9,1,75.61
1441,33,6,0,84.62
1442,48,10,1,81.36
1443,43,0,4,91.49
1444,5,10,4,26.32
1445,2,3,1,33.33
1446,37,9,0,80.43
1447,7,7,5,36.84
1448,29,2,5,80.56
1449,31,0,2,93.94
1450,11,4,4,57.89
1451,37,6,3,80.43
1452,10,5,2,58.82
1453,38,4,1,88.37
1454,20,5,2,74.07
1455,50,5,4,84.75
1456,44,3,1,91.67
1457,8,7,4,42.11
1458,2,7,4,15.38
1459,10,0,4,71.43
1460,24,6,0,80.00
1461,2,8,5,13.33
1462,15,8,0,65.22
1463,17,5,4,65.38
1464,48,2,3,90.57
1465,47,4,1,90.38
1466,42,8,5,76.36
1467,17,3,1,80.95
1468,15,5,1,71.43
1469,29,10,1,72.50
1470,19,3,4,73.08
1471,28,9,1,73.68
1472,1,4,0,20.00
1473,39,1,0,97.50
1474,22,0,3,88.00
1475,26,7,2,74.29
1476,50,7,3,83.33
1477,35,7,5,74.47
1478,29,6,4,74.36
1479,4,5,0,44.44
1480,6,10,5,28.57
1481,27,3,5,77.14
1482,47,0,1,97.92
1483,30,4,1,85.71
1484,35,2,4,85.37
1485,3,7,5,20.00
1486,8,6,0,57.14
1487,5,7,3,33.33
1488,22,9,2,66.67
1489,18,5,3,69.23
1490,26,5,5,72.22
1491,18,6,4,64.29
1492,20,10,5,57.14
1493,27,4,1,84.38
1494,42,5,0,89.36
1495,20,5,4,68.97
1496,50,2,3,90.91
1497,8,9,3,40.00
1498,20,3,1,83.33
1499,22,10,5,59.46
1500,31,5,3,79.49
1501,31,3,0,91.18
1502,17,2,0,89.47
1503,3,1,4,37.50
1504,40,9,5,74.07
1505,22,6,0,78.57
1506,6,10,2,33.33
1507,6,2,1,66.67
1508,43,1,4,89.58
1509,16,6,1,69.57
1510,6,8,3,35.29
1511,37,1,5,86.05
1512,1,0,0,100.00
1513,37,3,2,88.10
1514,27,1,0,96.43
1515,40,10,4,74.07
1516,21,1,1,91.30
1517,24,10,3,64.86
1518,25,8,0,75.76
1519,13,3,5,61.90
1520,28,10,2,70.00
1521,36,2,1,92.31
1522,38,5,3,82.61
1523,27,3,2,84.38
1524,20,9,3,62.50
1525,48,10,4,77.42
1526,26,7,1,76.47
1527,30,2,5,81.08
1528,36,6,5,76.60
1529,10,4,3,58.82
1530,24,4,2,80.00
1531,34,1,3,89.47
1532,34,7,5,73.91
1533,12,10,4,46.15
1534,47,2,5,87.04
1535,4,7,3,28.57
1536,29,9,1,74.36
1537,41,9,4,75.93
1538,12,3,2,70.59
1539,22,2,4,78.57
1540,13,7,4,54.17
1541,13,4,5,59.09
1542,24,7,1,75.00
1543,22,3,2,81.48
1544,4,7,3,28.57
1545,28,0,1,96.55
1546,42,0,1,97.67
1547,36,0,3,92.31
1548,41,3,5,83.67
1549,25,4,5,73.53
1550,41,7,0,85.42
1551,43,2,0,95.56
1552,41,2,0,95.35
1553,11,8,5,45.83
1554,4,6,5,26.67
1555,41,10,1,78.85
1556,44,5,3,84.62
1557,0,3,5,0.00
1558,36,8,5,73.47
1559,2,7,2,18.18
1560,30,7,5,71.43
1561,43,6,4,81.13
1562,32,9,2,74.42
1563,16,1,1,88.89
1564,30,5,0,85.71
1565,0,8,0,0.00
1566,8,9,2,42.11
1567,27,8,0,77.14
1568,2,5,2,22.22
1569,4,9,1,28.57
1570,7,0,3,70.00
1571,9,0,5,64.29
1572,11,3,1,73.33
1573,34,8,1,79.07
1574,48,8,2,82.76
1575,31,4,4,79.49
1576,29,1,0,96.67
1577,48,5,3,85.71
1578,27,4,4,77.14
1579,5,7,2,35.71
1580,48,2,4,88.89
1581,26,7,1,76.47
1582,2,4,1,28.57
1583,35,10,5,70.00
1584,10,5,2,58.82
1585,46,5,5,82.14
1586,21,6,2,72.41
1587,16,0,5,76.19
1588,3,3,4,30.00
1589,34,10,5,69.39
1590,30,2,3,85.71
1591,29,2,3,85.29
1592,30,2,5,81.08
1593,10,5,5,50.00
1594,43,7,5,78.18
1595,37,0,0,100.00
1596,34,4,5,79.07
1597,38,1,1,95.00
1598,19,0,3,86.36
1599,5,6,5,31.25
1600,0,1,3,0.00
1601,24,10,1,68.57
1602,50,9,5,78.13
1603,46,3,5,85.19
1604,28,5,3,77.78
1605,15,0,1,93.75
1606,10,0,2,83.33
1607,23,4,5,71.88
1608,43,3,0,93.48
1609,33,0,3,91.67
1610,38,8,5,74.51
1611,8,4,4,50.00
1612,44,0,3,93.62
1613,19,10,0,65.52
1614,33,6,2,80.49
1615,14,4,4,63.64
1616,45,10,2,78.95
1617,41,1,5,87.23
1618,25,2,4,80.65
1619,7,6,0,53.85
1620,46,10,1,80.70
1621,50,1,5,89.29
1622,2,5,4,18.18
1623,25,2,0,92.59
1624,37,8,0,82.22
1625,29,4,0,87.88
1626,21,3,3,77.78
1627,34,4,1,87.18
1628,15,9,2,57.69
1629,47,6,0,88.68
1630,8,0,5,61.54
1631,19,6,1,73.08
1632,5,9,2,31.25
1633,22,8,5,62.86
1634,24,6,5,68.57
1635,14,3,2,73.68
1636,24,0,2,92.31
1637,25,4,1,83.33
1638,38,0,5,88.37
1639,8,7,5,40.00
1640,28,8,1,75.68
1641,49,10,3,79.03
1642,42,0,4,91.30
1643,36,3,0,92.31
1644,30,5,5,75.00
1645,37,1,2,92.50
1646,12,10,5,44.44
1647,50,1,0,98.04
1648,43,10,4,75.44
1649,37,6,4,78.72
1650,33,8,2,76.74
1651,20,10,0,66.67
1652,31,10,1,73.81
1653,27,10,5,64.29
1654,8,4,0,66.67
1655,11,2,5,61.11
1656,21,9,4,61.76
1657,8,7,0,53.33
1658,17,7,1,68.00
1659,29,5,2,80.56
1660,9,10,0,47.37
1661,18,6,0,75.00
1662,29,2,3,85.29
1663,22,7,5,64.71
1664,49,7,2,84.48
1665,37,10,4,72.55
1666,3,9,1,23.08
1667,32,0,5,86.49
1668,49,7,0,87.50
1669,16,4,5,64.00
1670,5,7,4,31.25
1671,19,2,5,73.08
1672,30,9,1,75.00
1673,5,7,2,35.71
1674,3,5,1,33.33
1675,48,8,0,85.71
1676,14,9,2,56.00
1677,13,7,3,56.52
1678,25,9,0,73.53
1679,16,8,2,61.54
1680,46,2,5,86.79
1681,30,3,5,78.95
1682,31,0,5,86.11
1683,1,2,5,12.50
1684,44,5,0,89.80
1685,46,4,3,86.79
1686,50,4,1,90.91
1687,7,1,2,70.00
1688,16,5,1,72.73
1689,35,1,1,94.59
1690,24,6,4,70.59
1691,40,1,1,95.24
1692,39,2,4,86.67
1693,24,5,0,82.76
1694,35,6,4,77.78
1695,5,2,2,55.56
1696,41,10,5,73.21
1697,29,8,5,69.05
1698,22,6,1,75.86
1699,38,10,3,74.51
1700,28,10,5,65.12
1701,6,4,0,60.00
1702,10,0,1,90.91
1703,23,1,1,92.00
1704,34,7,2,79.07
1705,49,1,1,96.08
1706,11,10,5,42.31
1707,14,3,3,70.00
1708,21,6,3,70.00
1709,6,8,0,42.86
1710,8,7,5,40.00
1711,13,8,2,56.52
1712,20,2,2,83.33
1713,15,6,2,65.22
1714,7,0,2,77.78
1715,10,10,1,47.62
1716,3,3,2,37.50
1717,29,6,1,80.56
1718,6,7,1,42.86
1719,10,4,1,66.67
1720,17,10,4,54.84
1721,5,4,5,35.71
1722,24,6,2,75.00
1723,16,3,1,80.00
1724,18,5,2,72.00
1725,21,4,5,70.00
1726,32,10,2,72.73
1727,47,10,3,78.33
1728,16,6,3,64.00
1729,43,0,1,97.73
1730,14,0,5,73.68
1731,6,10,3,31.58
1732,10,10,0,50.00
1733,9,8,3,45.00
1734,34,5,3,80.95
1735,38,10,1,77.55
1736,32,6,3,78.05
1737,30,4,3,81.08
1738,8,2,0,80.00
1739,5,10,0,33.33
1740,40,4,5,81.63
1741,9,1,5,60.00
1742,1,2,4,14.29
1743,2,9,5,12.50
1744,14,10,1,56.00
1745,13,4,1,72.22
1746,12,3,4,63.16
1747,48,7,4,81.36
1748,7,5,2,50.00
1749,2,9,0,18.18
1750,40,5,5,80.00
1751,25,3,1,86.21
1752,18,3,4,72.00
1753,5,8,5,27.78
1754,26,6,2,76.47
1755,47,7,2,83.93
1756,14,6,4,58.33
1757,30,10,3,69.77
1758,26,3,3,81.25
1759,38,0,1,97.44
1760,9,6,3,50.00
1761,5,8,0,38.46
1762,7,6,4,41.18
1763,24,7,1,75.00
1764,28,9,1,73.68
1765,7,6,2,46.67
1766,14,3,4,66.67
1767,14,0,4,77.78
1768,17,0,2,89.47
1769,7,1,0,87.50
1770,43,8,2,81.13
1771,0,0,1,0.00
1772,36,10,2,75.00
1773,35,9,3,74.47
1774,16,4,4,66.67
1775,34,3,0,91.89
1776,31,5,4,77.50
1777,39,2,1,92.86
1778,18,4,5,66.67
1779,0,1,5,0.00
1780,20,8,3,64.52
1781,1,8,4,7.69
1782,39,10,5,72.22
1783,43,5,5,81.13
1784,42,9,5,75.00
1785,3,5,4,25.00
1786,46,4,3,86.79
1787,16,6,4,61.54
1788,0,3,2,0.00
1789,13,10,3,50.00
1790,10,4,2,62.50
1791,27,10,5,64.29
1792,15,1,2,83.33
1793,13,9,4,50.00
1794,23,8,3,67.65
1795,45,9,4,77.59
1796,42,9,3,77.78
1797,45,6,5,80.36
1798,25,2,0,92.59
1799,32,4,0,88.89
1800,16,1,3,80.00
1801,14,4,3,66.67
1802,19,2,4,76.00
1803,38,8,1,80.85
1804,17,2,3,77.27
1805,42,8,0,84.00
1806,5,10,5,25.00
1807,0,10,2,0.00
1808,1,3,2,16.67
1809,48,9,0,84.21
1810,29,7,0,80.56
1811,9,4,1,64.29
1812,16,5,1,72.73
1813,41,6,4,80.39
1814,15,9,1,60.00
1815,23,10,1,67.65
1816,7,8,5,35.00
1817,3,6,5,21.43
1818,32,10,4,69.57
1819,9,8,2,47.37
1820,33,10,5,68.75
1821,5,0,3,62.50
1822,11,10,0,52.38
1823,41,5,0,89.13
1824,33,4,0,89.19
1825,23,8,3,67.65
1826,11,8,2,52.38
1827,31,5,5,75.61
1828,26,1,3,86.67
1829,47,6,1,87.04
1830,19,0,3,86.36
1831,9,4,4,52.94
1832,23,5,3,74.19
1833,36,2,2,90.00
1834,6,3,5,42.86
1835,13,0,4,76.47
1836,18,1,4,78.26
1837,31,9,5,68.89
1838,26,10,0,72.22
1839,45,8,3,80.36
1840,24,4,1,82.76
1841,26,9,3,68.42
1842,2,4,2,25.00
1843,31,7,4,73.81
1844,40,4,4,83.33
1845,11,2,0,84.62
1846,2,2,4,25.00
1847,30,6,3,76.92
1848,49,5,1,89.09
1849,38,0,1,97.44
1850,33,6,5,75.00
1851,41,3,2,89.13
1852,32,0,5,86.49
1853,42,6,5,79.25
1854,28,1,1,93.33
1855,13,2,1,81.25
1856,39,9,1,79.59
1857,31,0,1,96.88
1858,47,0,1,97.92
1859,40,9,0,81.63
1860,35,10,3,72.92
1861,17,6,1,70.83
1862,21,4,5,70.00
1863,39,4,0,90.70
1864,30,8,0,78.95
1865,40,0,0,100.00
1866,7,1,0,87.50
1867,32,2,1,91.43
1868,21,1,3,84.00
1869,46,10,1,80.70
1870,16,4,1,76.19
1871,12,3,3,66.67
1872,32,0,4,88.89
1873,48,0,2,96.00
1874,29,2,4,82.86
1875,25,10,0,71.43
1876,6,6,4,37.50
1877,10,5,2,58.82
1878,32,2,3,86.49
1879,46,2,2,92.00
1880,36,4,1,87.80
1881,39,8,3,78.00
1882,21,4,0,84.00
1883,3,6,0,33.33
1884,48,1,5,88.89
1885,44,4,0,91.67
1886,12,2,0,85.71
1887,38,3,1,90.48
1888,35,4,3,83.33
1889,21,9,0,70.00
1890,31,8,4,72.09
1891,16,3,5,66.67
1892,17,9,5,54.84
1893,5,2,0,71.43
1894,18,5,5,64.29
1895,16,1,2,84.21
1896,15,6,0,71.43
1897,5,9,5,26.32
1898,26,8,0,76.47
1899,37,0,5,88.10
1900,35,0,2,94.59
1901,16,4,3,69.57
1902,38,1,3,90.48
1903,12,1,0,92.31
1904,11,6,4,52.38
1905,47,1,3,92.16
1906,28,6,5,71.79
1907,31,4,4,79.49
1908,46,9,1,82.14
1909,41,6,2,83.67
1910,18,1,0,94.74
1911,22,1,0,95.65
1912,1,8,3,8.33
1913,24,0,2,92.31
1914,43,1,0,97.73
1915,33,9,3,73.33
1916,33,2,0,94.29
1917,37,0,0,100.00
1918,9,10,1,45.00
1919,27,4,3,79.41
1920,22,5,4,70.97
1921,5,4,4,38.46
1922,24,9,1,70.59
1923,16,0,4,80.00
1924,7,5,2,50.00
1925,0,9,1,0.00
1926,36,8,2,78.26
1927,2,6,3,18.18
1928,47,5,0,90.38
1929,35,4,4,81.40
1930,27,10,4,65.85
1931,38,2,2,90.48
1932,0,6,2,0.00
1933,40,7,2,81.63
1934,45,0,0,100.00
1935,44,10,3,77.19
1936,6,1,1,75.00
1937,46,6,2,85.19
1938,22,0,1,95.65
1939,49,6,0,89.09
1940,40,8,3,78.43
1941,26,7,5,68.42
1942,38,8,2,79.17
1943,19,10,2,61.29
1944,44,1,2,93.62
1945,33,7,3,76.74
1946,44,6,3,83.02
1947,16,8,1,64.00
1948,9,8,3,45.00
1949,3,7,2,25.00
1950,43,2,5,86.00
1951,45,10,0,81.82
1952,7,3,0,70.00
1953,34,8,5,72.34
1954,27,8,1,75.00
1955,1,7,2,10.00
1956,36,1,5,85.71
1957,29,0,0,100.00
1958,17,1,3,80.95
1959,30,0,4,88.24
1960,17,9,0,65.38
1961,26,6,1,78.79
1962,12,0,1,92.31
1963,39,10,0,79.59
1964,26,1,0,96.30
1965,8,0,2,80.00
1966,5,5,1,45.45
1967,42,1,5,87.50
1968,44,4,2,88.00
1969,33,5,1,84.62
1970,37,5,1,86.05
1971,45,6,1,86.54
1972,6,0,2,75.00
1973,19,10,2,61.29
1974,9,1,4,64.29
1975,31,9,4,70.45
1976,0,6,0,0.00
1977,30,8,0,78.95
1978,33,0,0,100.00
1979,42,10,1,79.25
1980,43,4,2,87.76
1981,37,10,3,74.00
1982,24,2,2,85.71
1983,3,1,5,33.33
1984,27,10,5,64.29
1985,25,4,5,73.53
1986,31,0,3,91.18
1987,22,6,0,78.57
1988,40,0,2,95.24
1989,1,3,2,16.67
1990,34,4,1,87.18
1991,6,0,2,75.00
1992,8,0,1,88.89
1993,49,2,5,87.50
1994,48,5,1,88.89
1995,15,4,1,75.00
1996,26,5,3,76.47
1997,49,0,4,92.45
1998,11,0,5,68.75
1999,27,6,1,79.41
2000,10,7,0,58.82
2001,45,5,5,81.82
2002,46,0,4,92.00
2003,10,1,0,90.91
2004,40,6,3,81.63
2005,13,4,3,65.00
2006,9,5,0,64.29
2007,1,9,4,7.14
2008,49,6,5,81.67
2009,7,5,5,41.18
2010,24,1,2,88.89
2011,29,0,5,85.29
2012,45,10,1,80.36
2013,41,1,5,87.23
2014,15,6,1,68.18
2015,19,0,0,100.00
2016,26,7,3,72.22
2017,25,0,5,83.33
2018,34,2,1,91.89
2019,49,2,3,90.74
2020,2,2,0,50.00
2021,21,10,1,65.63
2022,37,3,4,84.09
2023,27,10,0,72.97
2024,36,7,1,81.82
2025,37,8,3,77.08
2026,26,5,3,76.47
2027,1,9,1,9.09
2028,39,1,0,97.50
2029,43,4,5,82.69
2030,49,4,5,84.48
2031,25,9,2,69.44
2032,22,5,0,81.48
2033,38,7,5,76.00
2034,31,7,0,81.58
2035,42,7,2,82.35
2036,19,0,3,86.36
2037,33,5,0,86.84
2038,3,5,3,27.27
2039,31,3,0,91.18
2040,29,2,4,82.86
2041,1,2,5,12.50
2042,49,1,4,90.74
2043,30,0,2,93.75
2044,32,8,3,74.42
2045,31,0,0,100.00
2046,15,3,2,75.00
2047,1,4,1,16.67
2048,24,2,0,92.31
2049,8,8,2,44.44
2050,35,6,4,77.78
2051,0,4,3,0.00
2052,2,8,0,20.00
2053,44,7,4,80.00
2054,1,9,1,9.09
2055,8,4,0,66.67
2056,49,3,1,92.45
2057,34,3,4,82.93
2058,37,2,2,90.24
2059,10,1,5,62.50
2060,26,3,3,81.25
2061,42,9,5,75.00
2062,46,7,5,79.31
2063,15,0,3,83.33
2064,4,10,5,21.05
2065,11,6,1,61.11
2066,49,5,3,85.96
2067,16,6,2,66.67
2068,36,7,4,76.60
2069,12,10,0,54.55
2070,21,6,2,72.41
2071,37,2,1,92.50
2072,37,5,3,82.22
2073,22,4,1,81.48
2074,7,6,4,41.18
2075,46,6,3,83.64
2076,47,1,5,88.68
2077,10,1,5,62.50
2078,26,3,3,81.25
2079,4,7,4,26.67
2080,27,10,1,71.05
2081,25,1,5,80.65
2082,0,4,2,0.00
2083,21,10,3,61.76
2084,26,3,0,89.66
2085,34,2,3,87.18
2086,49,6,5,81.67
2087,18,8,3,62.07
2088,4,2,2,50.00
2089,13,1,3,76.47
2090,32,1,1,94.12
2091,0,2,0,0.00
2092,32,4,5,78.05
2093,16,5,2,69.57
2094,37,10,1,77.08
2095,3,6,2,27.27
2096,11,3,0,78.57
2097,43,3,4,86.00
2098,33,0,1,97.06
2099,0,3,0,0.00
2100,12,4,2,66.67
2101,11,8,0,57.89
2102,11,7,1,57.89
2103,6,2,3,54.55
2104,49,7,0,87.50
2105,3,0,2,60.00
2106,22,10,1,66.67
2107,47,1,2,94.00
2108,14,9,3,53.85
2109,37,4,3,84.09
2110,16,6,5,59.26
2111,23,5,4,71.88
2112,24,9,0,72.73
2113,7,9,4,35.00
2114,40,9,4,75.47
2115,42,7,2,82.35
2116,1,6,5,8.33
2117,8,10,1,42.11
2118,50,3,4,87.72
2119,37,4,2,86.05
2120,9,7,1,52.94
2121,47,5,3,85.45
2122,17,9,2,60.71
2123,49,9,0,84.48
2124,40,7,1,83.33
2125,45,0,0,100.00
2126,45,6,5,80.36
2127,50,1,2,94.34
2128,3,1,5,33.33
2129,5,7,3,33.33
2130,12,10,0,54.55
2131,19,4,2,76.00
2132,2,6,3,18.18
2133,45,10,1,80.36
2134,16,10,0,61.54
2135,22,8,4,64.71
2136,21,4,3,75.00
2137,8,3,2,61.54
2138,50,7,3,83.33
2139,41,8,3,78.85
2140,5,0,1,83.33
2141,24,4,3,77.42
2142,45,3,1,91.84
2143,12,0,3,80.00
2144,44,10,1,80.00
2145,29,5,2,80.56
2146,7,5,5,41.18
2147,19,7,2,67.86
2148,31,0,1,96.88
2149,19,9,0,67.86
2150,29,7,5,70.73
2151,6,10,1,35.29
2152,41,10,3,75.93
2153,7,4,2,53.85
2154,6,10,5,28.57
2155,28,5,1,82.35
2156,8,4,3,53.33
2157,21,2,5,75.00
2158,36,7,2,80.00
2159,46,5,5,82.14
2160,38,5,0,88.37
2161,18,3,4,72.00
2162,38,9,3,76.00
2163,4,5,0,44.44
2164,48,2,2,92.31
2165,11,3,5,57.89
2166,1,2,5,12.50
2167,8,6,0,57.14
2168,15,9,5,51.72
2169,49,1,0,98.00
2170,25,8,0,75.76
2171,28,10,1,71.79
2172,33,0,5,86.84
2173,8,9,0,47.06
2174,21,9,2,65.63
2175,28,8,4,70.00
2176,44,1,5,88.00
2177,14,4,2,70.00
2178,29,8,4,70.73
2179,41,0,3,93.18
2180,30,1,5,83.33
2181,38,1,1,95.00
2182,31,6,1,81.58
2183,32,4,4,80.00
2184,28,5,1,82.35
2185,26,7,2,74.29
2186,14,0,2,87.50
2187,5,0,1,83.33
2188,14,4,1,73.68
2189,25,0,5,83.33
2190,43,9,3,78.18
2191,4,10,2,25.00
2192,49,0,1,98.00
2193,15,1,1,88.24
2194,10,1,1,83.33
2195,27,9,5,65.85
2196,13,0,0,100.00
2197,1,5,0,16.67
2198,36,2,4,85.71
2199,24,10,4,63.16
2200,3,1,0,75.00
2201,44,6,4,81.48
2202,0,8,3,0.00
2203,23,5,4,71.88
2204,36,1,1,94.74
2205,4,2,1,57.14
2206,44,4,2,88.00
2207,34,2,3,87.18
2208,14,4,0,77.78
2209,27,6,0,81.82
2210,31,10,2,72.09
2211,45,8,4,78.95
2212,15,1,2,83.33
2213,34,5,2,82.93
2214,40,6,5,78.43
2215,21,1,5,77.78
2216,33,5,0,86.84
2217,2,9,2,15.38
2218,26,4,0,86.67
2219,32,7,0,82.05
2220,24,2,3,82.76
2221,14,1,5,70.00
