customer_id,account_age_years,total_credit_accounts,accounts_in_delinquency,total_credit_limit,credit_balance,credit_utilization_ratio
695,7,1,2,16900,21621,1.279349112
696,11,8,0,39238,23415,0.596742953
697,6,10,2,47459,11489,0.24208264
698,19,10,1,35075,24762,0.705972915
699,13,10,1,20578,28703,1.394839149
700,7,3,3,49996,25019,0.500420034
701,6,2,2,10923,18543,1.697610547
702,3,8,1,32330,13966,0.431982679
703,3,1,3,15282,29265,1.914998037
704,11,10,2,30926,23700,0.76634547
705,2,8,0,17983,18164,1.010065061
706,8,4,2,20634,5029,0.243723951
707,1,6,1,47684,4955,0.103913262
708,13,1,2,39672,22194,0.559437387
709,3,3,1,5900,20897,3.541864407
710,15,9,1,27873,8820,0.31643526
711,20,4,3,49483,7913,0.159913506
712,2,7,0,16290,9067,0.556599141
713,1,10,2,42913,20322,0.47356279
714,8,8,0,33592,7435,0.22133246
715,20,1,2,14163,20193,1.425757255
716,16,9,3,41192,11546,0.280297145
717,11,9,0,25948,26750,1.03090797
718,1,6,0,15989,12385,0.774595034
719,20,4,2,19880,15792,0.794366197
720,2,1,0,24640,8317,0.337540584
721,5,3,0,10047,22155,2.205135861
722,18,3,3,48297,21642,0.448102367
723,17,1,3,24651,13999,0.567887712
724,2,8,1,46651,23329,0.500075025
725,5,9,3,39542,2178,0.055080674
726,2,9,0,9087,2533,0.278749862
727,18,5,3,8103,25216,3.111933852
728,20,4,0,16164,3057,0.189123979
729,4,9,0,44235,11766,0.265988471
730,2,9,1,47482,18003,0.379154206
731,4,6,3,27619,16026,0.580252725
732,16,7,2,8060,5263,0.652977667
733,9,5,0,5814,5539,0.952700378
734,1,6,1,44706,3637,0.081353733
735,4,2,1,12088,26083,2.157759762
736,9,4,3,47964,1698,0.035401551
737,17,1,3,26385,12927,0.489937464
738,15,4,0,14575,5746,0.394236707
739,12,10,2,36603,25555,0.698166817
740,15,9,0,25175,13823,0.549076465
741,8,8,3,22539,6445,0.2859488
742,14,7,1,12809,24286,1.896010618
743,7,1,1,37440,26565,0.709535256
744,5,4,2,29199,21907,0.75026542
745,10,7,1,32803,22104,0.673840807
746,15,8,2,46414,25362,0.546429956
747,9,8,3,28891,15329,0.530580458
748,7,10,1,21254,12606,0.593111885
749,17,9,2,12047,13264,1.101021001
750,13,1,2,40116,10027,0.249950145
751,15,7,0,43515,18415,0.423187407
752,6,4,0,36942,18736,0.507173407
753,7,5,2,48972,14430,0.294658172
754,18,7,3,20823,20907,1.004034001
755,19,4,2,35860,9935,0.277049637
756,1,3,1,18956,29616,1.562354927
757,17,3,2,21667,19042,0.878848018
758,5,7,1,27915,10951,0.392298048
759,2,5,1,11119,14531,1.306862128
760,15,6,3,30750,4016,0.130601626
761,15,8,0,46436,1784,0.038418468
762,5,10,1,36407,17639,0.48449474
763,6,10,3,17674,22145,1.252970465
764,16,3,1,33155,28752,0.867199517
765,12,4,1,17574,10912,0.620917264
766,18,6,2,41723,27428,0.657383218
767,9,8,1,25014,20094,0.803310146
768,12,8,0,35108,18813,0.535860772
769,9,8,3,21792,16711,0.766841043
770,11,5,2,37097,2032,0.054775319
771,11,6,3,43441,20205,0.465113602
772,9,6,2,39853,27415,0.687903044
773,18,10,2,25135,7766,0.308971554
774,1,9,0,45581,3225,0.070753165
775,19,7,2,21776,12704,0.583394563
776,7,6,0,22492,20176,0.897030055
777,9,5,3,22415,9424,0.420432746
778,7,3,1,25941,23689,0.913187618
779,7,5,1,20927,26099,1.247144837
780,10,5,0,10975,28069,2.557539863
781,19,3,3,10271,25390,2.472008568
782,3,10,0,16767,10287,0.61352657
783,16,4,3,34633,22966,0.663124765
784,19,2,2,29255,28365,0.96957785
785,7,5,0,36997,21626,0.584533881
786,13,2,2,48639,12561,0.258249553
787,12,3,2,27841,23664,0.849969469
788,11,9,0,31693,22366,0.705707885
789,1,5,3,26684,1789,0.067043921
790,16,1,1,42058,13553,0.322245471
791,17,4,3,33221,28444,0.856205412
792,15,8,2,8415,28741,3.415448604
793,14,10,3,47061,10289,0.218631138
794,17,10,0,48606,19391,0.398942517
795,11,5,3,26055,3065,0.11763577
796,17,10,1,21301,15216,0.71433266
797,10,7,3,13313,11135,0.836400511
798,20,2,0,5838,6721,1.151250428
799,3,7,2,49688,26093,0.525136854
800,11,5,3,27597,10035,0.363626481
801,8,8,1,6316,6448,1.020899303
802,1,7,1,48975,5617,0.114691169
803,6,3,1,28684,14177,0.494247664
804,14,3,3,15061,1657,0.110019255
805,6,3,1,13248,29258,2.2084843
806,16,3,2,45189,24468,0.541459205
807,2,5,2,17137,6503,0.379471319
808,18,3,2,47013,8085,0.171973709
809,4,10,0,30609,28776,0.940115652
810,14,3,1,13915,3902,0.280416816
811,4,6,3,10227,17610,1.721912584
812,4,3,1,42708,8432,0.197433736
813,9,9,0,34772,5739,0.165046589
814,17,10,2,18325,21641,1.18095498
815,8,7,0,8991,6386,0.710265821
816,6,9,0,20878,6098,0.292077785
817,5,8,1,45109,15726,0.348622226
818,7,4,1,5019,5228,1.041641761
819,8,8,3,37770,16188,0.428594122
820,4,10,2,12324,29890,2.425348913
821,3,4,3,33983,11647,0.342730189
822,11,7,2,17146,26517,1.546541467
823,4,4,2,36231,11789,0.325384339
824,10,7,2,30544,21378,0.699908329
825,16,3,1,49024,14454,0.294835183
826,20,6,1,18912,5505,0.291085025
827,2,9,1,22392,3925,0.175285816
828,6,9,3,30484,13962,0.45801076
829,17,5,2,14422,4090,0.283594508
830,16,1,0,13207,25282,1.914287878
831,14,4,0,5409,11234,2.076908856
832,20,9,1,29461,3300,0.112012491
833,7,1,0,21313,16545,0.776286773
834,7,4,2,45451,19277,0.424127082
835,6,3,0,39044,18596,0.476283168
836,15,6,0,14214,20552,1.44589841
837,13,6,0,36157,1737,0.04804049
838,11,6,3,40678,27053,0.665052362
839,12,4,1,34634,26218,0.75700179
840,12,4,0,45717,5656,0.123717654
841,11,1,1,32342,2534,0.078350133
842,5,7,0,46751,14065,0.30084918
843,3,4,1,45909,16884,0.367771025
844,1,7,3,7458,10632,1.425583266
845,1,6,0,10981,20775,1.891904198
846,15,7,3,34716,21117,0.608278604
847,13,4,1,7822,26860,3.433904372
848,16,7,2,9160,8351,0.911681223
849,20,9,0,40111,15317,0.381865324
850,11,2,3,46461,1404,0.030218893
851,10,8,2,12210,17380,1.423423423
852,4,7,2,47408,6361,0.134175667
853,1,6,0,18144,21960,1.21031746
854,17,10,0,26489,27276,1.029710446
855,3,2,3,36346,21587,0.593930556
856,6,5,0,20769,28349,1.364967018
857,19,4,3,23247,8605,0.370155289
858,11,3,1,34193,28584,0.835960577
859,2,2,0,30505,10644,0.348926406
860,2,7,3,46014,24603,0.534685096
861,5,7,1,48044,5889,0.122575139
862,5,2,0,26281,12457,0.473992618
863,5,5,3,6225,25306,4.065220884
864,10,3,2,33420,25550,0.764512268
865,6,8,3,39810,10454,0.262597337
866,10,9,1,32010,15130,0.472664792
867,12,1,1,33419,20601,0.616445734
868,20,3,2,44042,22481,0.510444576
869,7,4,0,13501,4895,0.362565736
870,16,9,3,20675,21118,1.021426844
871,10,10,0,20544,5053,0.245959891
872,7,2,3,29835,25012,0.838344227
873,11,5,1,36451,15516,0.425667334
874,11,7,1,42487,5682,0.133735025
875,2,4,2,26113,1811,0.06935243
876,16,7,2,41370,14982,0.362146483
877,9,2,0,18900,8870,0.469312169
878,9,1,2,35439,14474,0.408420102
879,10,2,1,12237,24766,2.023862058
880,7,7,3,33863,9186,0.271269527
881,6,9,0,29570,2120,0.071694285
882,16,10,2,25749,18064,0.701541807
883,16,8,0,49772,4000,0.080366471
884,11,7,2,29993,8196,0.273263762
885,7,8,3,47591,25495,0.535710534
886,19,3,0,36458,19224,0.527291678
887,17,10,1,5190,10092,1.944508671
888,18,4,3,43063,2042,0.047418898
889,14,10,1,46196,22059,0.477508875
890,9,10,0,40225,29593,0.735686762
891,2,5,3,37387,15401,0.41193463
892,18,5,0,41803,25044,0.599095759
893,19,5,1,36696,16884,0.460104644
894,16,10,2,15096,26970,1.786565978
895,3,4,3,49507,23369,0.472034258
896,9,6,3,25967,19824,0.763430508
897,7,3,0,48718,14627,0.300238105
898,19,10,3,47543,20005,0.420776981
899,18,3,3,30284,28064,0.926693964
900,20,10,0,15753,18908,1.200279312
901,7,9,3,5605,29559,5.273684211
902,15,3,0,41656,25832,0.620126752
903,1,10,1,13568,24105,1.776606722
904,17,7,0,37638,5922,0.157340985
905,6,8,0,6462,7656,1.184772516
906,2,2,3,46565,19903,0.427424031
907,9,8,2,26251,21323,0.812273818
908,13,3,1,18838,27262,1.447181229
909,5,10,2,11096,1598,0.144015862
910,15,3,2,27384,2004,0.07318142
911,11,4,0,47941,11254,0.234746876
912,7,6,1,43534,5343,0.122731658
913,5,6,1,38406,20272,0.527834193
914,3,10,0,41086,5522,0.134401013
915,18,9,1,40041,18855,0.470892335
916,1,8,1,12389,18962,1.530551296
917,12,10,0,30876,24234,0.784881461
918,7,6,3,49950,10266,0.205525526
919,1,6,0,44054,27091,0.614949834
920,13,1,0,37978,27014,0.711306546
921,17,7,0,35001,29328,0.837918917
922,15,8,2,11703,14735,1.259078869
923,11,5,2,40003,26388,0.659650526
924,14,2,2,37087,21676,0.584463559
925,6,8,0,38549,11796,0.306000156
926,5,1,0,29783,12518,0.420306886
927,4,9,0,44675,12307,0.275478456
928,8,8,2,7365,25995,3.529531568
929,15,7,1,42256,6616,0.156569481
930,1,3,0,27377,25898,0.94597655
931,15,4,1,47206,9573,0.202792018
932,6,9,2,34246,15324,0.447468317
933,3,1,1,44709,5789,0.12948176
934,4,10,0,44066,25156,0.570870966
935,8,6,1,28054,6935,0.247201825
936,12,6,1,33647,27641,0.821499688
937,17,3,3,38847,15474,0.398331918
938,13,3,3,35427,15787,0.445620572
939,1,9,0,13698,23247,1.697109067
940,18,5,3,36046,11846,0.328635632
941,17,7,3,21763,18770,0.862473005
942,4,7,2,7658,23388,3.054061113
943,12,6,1,47565,28714,0.603679176
944,9,9,2,35981,12426,0.345348934
945,12,6,0,36991,13396,0.362142143
946,18,7,0,21991,21339,0.970351507
947,11,6,1,24132,21901,0.907550141
948,7,8,2,11174,28205,2.524163236
949,3,8,0,45044,26277,0.583362934
950,2,1,1,28531,22147,0.776243384
951,10,9,2,36331,21466,0.590845284
952,15,3,0,19354,25762,1.331094347
953,2,10,2,23644,24088,1.018778548
954,18,4,2,47949,25340,0.528478175
955,19,7,3,42721,6940,0.162449381
956,19,7,1,14474,8345,0.576551057
957,6,2,0,29939,27140,0.906509903
958,3,5,1,25135,24856,0.98889994
959,3,8,2,30636,6340,0.206946077
960,19,10,2,34043,28003,0.822577329
961,7,2,2,46037,18815,0.408693008
962,12,7,3,40522,8240,0.20334633
963,18,10,0,36842,14935,0.40537973
964,12,6,2,8710,3855,0.442594719
965,15,2,3,6254,9878,1.57946914
966,17,7,0,16059,21003,1.307864749
967,10,3,2,14166,25688,1.813355923
968,3,9,3,34283,12412,0.362045329
969,1,3,2,11082,29607,2.67162967
970,9,4,3,31457,15724,0.499856948
971,5,1,1,47213,23124,0.489780357
972,10,6,2,37659,1013,0.02689928
973,7,4,0,9789,6403,0.654101543
974,16,9,1,33050,27944,0.845506808
975,12,5,3,11721,6934,0.591587748
976,1,6,0,11558,8150,0.705139297
977,19,10,1,37342,1169,0.031305233
978,3,9,0,34355,11461,0.333605007
979,5,10,3,31646,6267,0.198034507
980,13,6,0,16880,14444,0.855687204
981,14,1,0,21388,18322,0.856648588
982,4,5,2,28366,5152,0.18162589
983,14,5,2,10116,16938,1.674377224
984,13,4,0,37909,14170,0.373789865
985,4,3,3,18089,1893,0.104649234
986,14,10,2,29107,3653,0.125502456
987,1,1,0,49910,23707,0.474994991
988,2,3,2,12085,25536,2.113032685
989,15,3,2,32017,20839,0.650872974
990,17,8,2,27972,21192,0.757614758
991,1,8,3,40614,23427,0.576820801
992,3,7,3,17968,14012,0.77983081
993,13,5,2,41573,27221,0.654775936
994,17,1,0,10754,29356,2.729774967
995,14,2,0,22378,28389,1.26861203
996,7,8,3,18995,1564,0.082337457
997,5,7,1,9653,2608,0.270175075
998,19,5,3,46883,17107,0.364887059
999,18,5,0,37380,4144,0.110861423
1000,4,5,3,8001,10016,1.25184352
1001,6,5,3,31365,20549,0.655157022
1002,1,8,1,22747,28809,1.266496681
1003,11,10,0,34257,28952,0.845141139
1004,15,7,2,48124,14226,0.295611337
1005,4,7,2,23896,15474,0.647556076
1006,3,5,3,13248,1030,0.077747585
1007,10,8,3,44573,24251,0.544073767
1008,10,9,0,45103,26775,0.593641221
1009,10,4,1,38411,20762,0.540522246
1010,20,1,3,42075,2354,0.055947712
1011,16,2,2,31837,15772,0.495398436
1012,8,8,0,23380,4910,0.210008554
1013,4,6,3,29602,2106,0.071143842
1014,7,4,0,47371,19310,0.407633362
1015,18,8,1,20151,8677,0.430598978
1016,10,7,2,48588,25246,0.519593315
1017,11,10,2,43239,18231,0.421633248
1018,10,9,1,33030,29842,0.903481683
1019,14,8,1,12893,18723,1.452183355
1020,14,7,2,9827,15597,1.58715783
1021,12,7,3,33627,15765,0.468819698
1022,9,9,1,10746,12118,1.127675414
1023,17,1,0,21414,7872,0.367609975
1024,3,2,3,8264,10124,1.225072604
1025,20,9,1,6854,22694,3.311059235
1026,14,8,3,36497,17610,0.482505411
1027,1,5,2,24804,3608,0.14546041
1028,16,5,2,18325,28898,1.576971351
1029,8,2,0,18827,19130,1.016093908
1030,16,5,0,14040,23802,1.695299145
1031,16,10,2,46036,10101,0.21941524
1032,12,9,2,46218,29920,0.647366827
1033,13,2,3,33688,6015,0.178550226
1034,5,2,1,12570,13614,1.083054893
1035,18,4,2,12871,19253,1.495843369
1036,8,6,2,41802,4258,0.101861155
1037,9,8,2,39682,3165,0.079759085
1038,18,3,1,44607,13614,0.305198736
1039,5,6,2,10065,11842,1.176552409
1040,8,6,1,42387,19675,0.464175337
1041,19,6,2,34041,7335,0.215475456
1042,16,2,0,42420,12921,0.304596888
1043,1,9,1,10945,24394,2.228780265
1044,15,1,2,12212,14566,1.192761218
1045,5,5,3,44692,2478,0.055446165
1046,6,3,2,34410,24128,0.701191514
1047,6,8,3,19261,18711,0.971444889
1048,5,8,2,19881,24085,1.211458176
1049,9,8,1,9746,11242,1.153498871
1050,3,1,3,20272,3916,0.193172849
1051,9,6,1,47902,4162,0.086885725
1052,7,1,2,48821,20690,0.42379304
1053,16,2,1,46271,4529,0.097879882
1054,2,7,0,37384,5809,0.155387331
1055,5,9,2,12209,16960,1.38913916
1056,6,7,3,19051,2736,0.143614508
1057,15,5,2,30664,3207,0.104585181
1058,19,9,1,16462,22708,1.379419269
1059,12,2,2,11556,4570,0.395465559
1060,6,3,3,44180,11986,0.27129923
1061,9,2,0,43809,26033,0.594238627
1062,11,6,3,7813,12761,1.633303469
1063,14,2,0,48800,5817,0.11920082
1064,13,2,1,37079,28017,0.755602902
1065,6,10,2,42635,22310,0.523278996
1066,19,5,3,6752,20882,3.09271327
1067,20,9,0,13146,15603,1.186900958
1068,7,7,3,34360,9105,0.264988359
1069,15,2,3,46261,19178,0.414560861
1070,13,5,1,9905,20989,2.119030793
1071,13,6,0,15204,7842,0.51578532
1072,11,2,1,49280,1141,0.023153409
1073,7,5,1,39732,27043,0.680635256
1074,5,1,1,30844,3495,0.113312151
1075,14,4,1,46041,5038,0.109424209
1076,8,1,0,36728,28922,0.787464605
1077,18,9,0,8360,2015,0.241028708
1078,6,2,1,26472,12861,0.485834089
1079,20,7,1,41013,1259,0.030697584
1080,12,10,0,17423,8290,0.47580784
1081,20,4,3,46093,23357,0.506736381
1082,8,1,2,32768,4075,0.124359131
1083,12,2,2,18981,12018,0.633159475
1084,11,9,0,18974,11192,0.589859808
1085,12,6,0,42395,27082,0.638801745
1086,2,2,1,7009,27646,3.944357255
1087,20,9,2,23785,9892,0.415892369
1088,5,9,1,19846,24224,1.220598609
1089,13,4,2,44727,23886,0.534039842
1090,4,2,2,34104,28845,0.845795215
1091,17,5,0,6234,13944,2.236766121
1092,2,3,1,20112,16123,0.8016607
1093,13,4,1,39844,17528,0.439915671
1094,4,4,3,19964,29056,1.455419756
1095,2,4,1,7545,18197,2.411795891
1096,19,1,1,6814,25781,3.783533901
1097,20,3,2,8437,13549,1.605902572
1098,11,7,1,31472,27665,0.879035333
1099,7,3,2,44288,28869,0.651847001
1100,16,9,1,29682,8429,0.283976821
1101,10,6,2,5153,17925,3.478556181
1102,7,2,0,17100,1385,0.080994152
1103,17,5,3,6002,1362,0.226924359
1104,12,8,1,30582,18346,0.599895363
1105,1,7,0,35615,7491,0.210332725
1106,6,3,0,34671,27623,0.796717718
1107,3,6,3,39218,5466,0.139374777
1108,4,7,1,13920,17999,1.293031609
1109,9,10,2,32729,18070,0.55210975
1110,5,9,1,46610,15889,0.340892512
1111,12,5,1,42445,18211,0.429049358
1112,1,7,0,28043,26559,0.947081268
1113,17,9,2,32661,29800,0.912403172
1114,16,10,3,27720,1496,0.053968254
1115,4,7,2,29486,12597,0.427219697
1116,12,1,2,19247,12935,0.672052787
1117,18,3,1,49214,27016,0.548949486
1118,10,10,0,47341,2944,0.062187111
1119,4,3,2,49643,24461,0.49273815
1120,2,10,3,5307,5563,1.048238176
1121,1,7,3,39245,27447,0.699375717
1122,12,7,3,24018,13295,0.553543176
1123,12,3,2,33384,28053,0.840312725
1124,4,4,2,12575,15707,1.249065606
1125,5,2,0,30071,27894,0.927604669
1126,18,6,1,26218,13638,0.520176978
1127,20,10,3,20107,15697,0.780673397
1128,10,2,1,13202,20818,1.576882291
1129,18,6,2,8550,25921,3.031695906
1130,2,7,1,43876,1021,0.023270125
1131,1,4,3,49582,12218,0.246420072
1132,10,8,2,20844,1417,0.067981194
1133,10,2,0,23747,22022,0.927359245
1134,19,4,2,25925,4544,0.175274831
1135,18,7,3,36559,29447,0.805465139
1136,16,4,1,25103,21434,0.85384217
1137,2,9,2,37042,1081,0.029183089
1138,7,5,2,17417,26592,1.526784176
1139,19,6,2,38190,12277,0.321471589
1140,19,1,1,9398,1527,0.162481379
1141,3,7,0,38509,1076,0.02794152
1142,16,7,0,17053,12361,0.724857796
1143,4,4,1,23531,3599,0.152947176
1144,7,3,0,40965,3423,0.083559136
1145,1,1,0,13855,14617,1.054998196
1146,16,10,1,19991,28368,1.419038567
1147,3,2,3,37740,12315,0.326311606
1148,2,9,2,9563,15388,1.609118477
1149,11,1,0,39228,16730,0.426481085
1150,9,9,0,35392,5338,0.150825045
1151,1,2,2,30399,13488,0.443698806
1152,13,4,0,49857,28203,0.565677839
1153,2,9,3,8843,12698,1.43593803
1154,9,2,1,40078,29111,0.726358601
1155,20,10,2,21020,15607,0.742483349
1156,9,7,3,19297,25737,1.333730632
1157,20,9,3,47016,13359,0.284137315
1158,20,1,2,49087,24199,0.492981849
1159,20,10,3,30438,3561,0.116991918
1160,6,2,2,7181,18401,2.562456482
1161,2,5,3,45411,24878,0.547840832
1162,13,9,3,6396,11335,1.772201376
1163,3,5,3,19923,29573,1.484364804
1164,19,4,3,39667,14318,0.36095495
1165,4,5,3,26005,28363,1.09067487
1166,20,10,2,46923,11123,0.23704793
1167,10,2,3,6994,26821,3.83485845
1168,2,10,0,9883,4665,0.472022665
1169,14,8,1,5771,22072,3.824640444
1170,20,2,3,11941,19021,1.592915166
1171,6,2,0,46453,25339,0.545476073
1172,17,4,3,39661,5139,0.129573132
1173,7,3,3,26766,21813,0.814951805
1174,10,4,2,28201,19484,0.690897486
1175,15,3,2,20740,8350,0.402603664
1176,12,7,0,26312,7880,0.299483126
1177,13,5,0,6123,19339,3.158419076
1178,4,5,3,7860,25184,3.204071247
1179,12,9,2,44065,1762,0.039986384
1180,15,3,3,17468,26983,1.544710327
1181,11,9,0,48661,14154,0.290869485
1182,14,7,2,30302,8915,0.294205003
1183,6,9,0,33645,1145,0.034031803
1184,1,4,3,29416,8073,0.27444248
1185,13,8,3,41297,14571,0.352834346
1186,1,4,0,17177,16320,0.950107702
1187,15,9,0,10776,18528,1.719376392
1188,20,6,0,33481,1664,0.04969983
1189,12,8,2,7955,5904,0.742174733
1190,3,6,3,44648,12425,0.278287941
1191,9,2,3,20385,8926,0.437870984
1192,11,10,3,36591,4867,0.13301085
1193,7,10,2,28398,16734,0.58926685
1194,20,2,2,41843,27719,0.662452501
1195,5,8,0,27691,8318,0.300386407
1196,20,5,1,11960,28047,2.34506689
1197,8,9,2,22604,10088,0.446292692
1198,5,10,3,30944,29477,0.952591779
1199,15,1,1,37073,7283,0.196450247
1200,1,2,0,47685,29534,0.619356192
1201,5,5,0,28661,29072,1.014340044
1202,6,2,3,17816,26005,1.459643018
1203,8,6,3,32297,18600,0.575904883
1204,9,6,1,8145,8481,1.041252302
1205,15,3,2,12231,9286,0.75921838
1206,7,8,2,7373,25073,3.400651024
1207,4,1,3,34578,14895,0.430765226
1208,11,9,0,22224,19815,0.891603672
1209,3,8,3,29183,24110,0.826165919
1210,9,7,3,9138,18039,1.974064347
1211,3,7,2,20550,8534,0.415279805
1212,11,5,3,49426,1326,0.026827985
1213,16,1,2,42792,14212,0.332118153
1214,7,4,3,34052,11599,0.340626101
1215,6,3,1,44773,17335,0.387175307
1216,11,4,1,32444,24525,0.755917889
1217,14,2,2,37111,16048,0.432432432
1218,4,9,0,19901,28728,1.44354555
1219,10,6,2,43177,3012,0.069759363
1220,5,8,1,21280,11513,0.541024436
1221,1,4,3,19144,17795,0.929534058
1222,7,6,3,27120,11832,0.436283186
1223,1,2,3,31859,6216,0.195109702
1224,20,10,2,19127,1745,0.091232289
1225,7,4,3,20867,10318,0.494464945
1226,15,9,3,42484,27467,0.646525751
1227,1,6,1,44919,5601,0.124691111
1228,18,3,1,14864,7461,0.501951023
1229,12,1,0,16589,24046,1.449514739
1230,19,8,0,7664,23384,3.051148225
1231,11,5,0,22620,26454,1.169496021
1232,13,9,1,17626,6849,0.388573698
1233,4,3,3,37751,3699,0.097984159
1234,5,5,2,26358,19975,0.757834434
1235,15,1,2,10549,10017,0.949568679
1236,6,2,2,24869,21359,0.858860429
1237,17,10,2,25194,7248,0.287687545
1238,8,4,1,20823,8226,0.395043942
1239,19,5,0,20507,25386,1.237918759
1240,7,7,0,18194,7947,0.436792349
1241,17,8,2,9668,10154,1.050268928
1242,17,8,2,34943,8836,0.252868958
1243,18,3,3,36073,8139,0.225625814
1244,5,7,2,43010,9464,0.220041851
1245,2,9,1,23218,11258,0.484882419
1246,8,10,3,49760,21333,0.428717846
1247,9,7,0,28523,3732,0.130841777
1248,12,9,0,10141,21363,2.106596983
1249,15,7,1,40264,23778,0.590552354
1250,8,5,3,23328,6323,0.271047668
1251,11,9,2,35366,27650,0.781824351
1252,12,7,2,27078,20587,0.760285102
1253,19,6,1,32032,19504,0.608891109
1254,5,2,2,39510,28423,0.719387497
1255,4,7,3,39923,24995,0.626080204
1256,7,5,1,10701,19178,1.792168956
1257,3,8,2,42878,13344,0.311208545
1258,9,1,1,7370,21980,2.982360923
1259,16,10,2,7188,26797,3.72801892
1260,5,1,2,20703,11916,0.575568758
1261,12,1,2,19207,25063,1.304888843
1262,9,2,2,41266,27534,0.667232104
1263,11,9,0,42270,3339,0.078992193
1264,12,5,3,16842,8886,0.527609548
1265,11,6,3,17219,27136,1.575933562
1266,15,9,3,40546,17035,0.420140088
1267,9,7,2,18985,28714,1.512457203
1268,3,4,3,27715,7284,0.262817969
1269,15,9,3,24729,4353,0.176028145
1270,13,3,1,37504,22164,0.590976962
1271,12,4,1,10528,4035,0.383263678
1272,19,1,1,43876,21169,0.482473334
1273,1,10,2,40343,13741,0.340604318
1274,10,10,0,48984,13505,0.27570227
